name,thread_id,task,start,end,duration,colour,norm_start
globus-compute,164283,individuals,1712087311.9728627,1712087484.6650155,172.69215473299846,,322.0206537246704
globus-compute,164321,individuals,1712087311.9829288,1712087462.1914499,150.20852342299986,,322.0307197570801
globus-compute,164308,individuals,1712087311.9931338,1712087452.034487,140.04135451599905,,322.04092478752136
globus-compute,164337,individuals,1712087311.993752,1712087453.5539198,141.56016901799921,,322.041543006897
globus-compute,164320,individuals,1712087312.004365,1712087451.1172822,139.11291859799894,,322.0521559715271
globus-compute,164338,individuals,1712087312.344724,1712087457.1686053,144.8238825690005,,322.39251494407654
globus-compute,164325,individuals,1712087312.497673,1712087448.9330199,136.4353483089999,,322.5454640388489
globus-compute,164358,individuals,1712087312.7311885,1712087447.809956,135.0787703019996,,322.7789795398712
globus-compute,164323,individuals,1712087312.558791,1712087454.389861,141.83107193700016,,322.6065819263458
globus-compute,164328,individuals,1712087312.618532,1712087455.6533892,143.03485925600035,,322.66632294654846
globus-compute,164339,individuals,1712087312.7769184,1712087457.0779622,144.30104643400045,,322.8247094154358
globus-compute,164353,individuals,1712087312.7216392,1712087450.6931317,137.97149580400037,,322.76943016052246
globus-compute,164359,individuals,1712087312.7460265,1712087448.6686063,135.92258241300078,,322.7938175201416
globus-compute,164342,individuals,1712087312.7608662,1712087446.5065079,133.74564499199914,,322.80865716934204
globus-compute,164350,individuals,1712087312.8378727,1712087447.1621695,134.32429912399857,,322.8856637477875
globus-compute,164340,individuals,1712087312.863888,1712087448.3218665,135.45797956899878,,322.9116790294647
globus-compute,164354,individuals,1712087312.8488052,1712087447.0551252,134.20632168799966,,322.8965961933136
globus-compute,164363,individuals,1712087312.8678014,1712087444.9739668,132.10616865299926,,322.9155924320221
globus-compute,164366,individuals,1712087312.8823905,1712087447.9831963,135.1008085779995,,322.9301815032959
globus-compute,164330,individuals,1712087312.33899,1712087453.715348,141.37635924200004,,322.38678097724915
globus-compute,164351,individuals,1712087312.8236134,1712087453.711253,140.88764120400083,,322.87140440940857
globus-compute,164352,individuals,1712087312.9160302,1712087468.621022,155.70499459700113,,322.96382117271423
globus-compute,164333,individuals,1712087313.0526621,1712087455.2144766,142.16181699400113,,323.10045313835144
globus-compute,164335,individuals,1712087312.9940157,1712087453.9789555,140.98494174400003,,323.04180669784546
globus-compute,164364,individuals,1712087312.9951491,1712087452.3920212,139.39687533899996,,323.0429401397705
globus-compute,164377,individuals,1712087312.9981585,1712087450.5211656,137.52300933600054,,323.0459494590759
globus-compute,164361,individuals,1712087313.0208666,1712087443.9250016,130.90413713999988,,323.06865763664246
globus-compute,164348,individuals,1712087313.0066354,1712087449.409812,136.40317827800027,,323.0544264316559
globus-compute,164336,individuals,1712087313.001855,1712087457.3812137,144.37936024900046,,323.0496459007263
globus-compute,164331,individuals,1712087313.0599012,1712087451.2475946,138.18769518299996,,323.1076922416687
globus-compute,164346,individuals,1712087313.1331267,1712087450.1571453,137.02402035199884,,323.18091773986816
globus-compute,164379,individuals,1712087313.0937233,1712087449.4469504,136.35322866399838,,323.14151430130005
globus-compute,164192,merge,1712087309.21627,1712087486.0140128,176.79774284362793,,319.2640609741211
globus-compute,164295,individuals,1712087486.8118415,1712087632.533609,145.7217690460002,,496.85963249206543
globus-compute,164339,individuals,1712087486.8118787,1712087618.0100656,131.1981892240001,,496.85966968536377
globus-compute,164338,individuals,1712087486.8223376,1712087615.6557896,128.83345365199966,,496.8701286315918
globus-compute,164336,individuals,1712087486.8322403,1712087618.0398018,131.20756348299983,,496.8800313472748
globus-compute,164309,individuals,1712087486.8415618,1712087618.265651,131.4240907300009,,496.8893527984619
globus-compute,164303,individuals,1712087486.8519964,1712087620.8545516,134.00255658400056,,496.8997874259949
globus-compute,164344,individuals,1712087486.8527997,1712087615.5396955,128.68689845600056,,496.90059065818787
globus-compute,164319,individuals,1712087486.862244,1712087618.4184253,131.55618373499965,,496.91003489494324
globus-compute,164307,individuals,1712087487.453446,1712087617.0471697,129.5937265069988,,497.5012369155884
globus-compute,164293,individuals,1712087487.4534974,1712087621.6158743,134.1623787130011,,497.50128841400146
globus-compute,164311,individuals,1712087487.4634812,1712087619.714547,132.25106691200017,,497.51127219200134
globus-compute,164312,individuals,1712087487.4743352,1712087618.1668346,130.69250072400064,,497.52212619781494
globus-compute,164288,individuals,1712087487.4848192,1712087617.2107859,129.72596874400006,,497.5326101779938
globus-compute,164314,individuals,1712087487.4847748,1712087613.958838,126.4740644120011,,497.53256583213806
globus-compute,164321,individuals,1712087487.4955945,1712087619.8749745,132.37938129800023,,497.54338550567627
globus-compute,164352,individuals,1712087487.5061653,1712087615.1355247,127.62936072000048,,497.5539562702179
globus-compute,164306,individuals,1712087488.1893609,1712087617.7832208,129.59386152200022,,498.2371518611908
globus-compute,164373,individuals,1712087488.0818808,1712087626.797831,138.71595355999852,,498.1296718120575
globus-compute,164356,individuals,1712087488.0504634,1712087622.8634675,134.81300659000044,,498.09825444221497
globus-compute,164371,individuals,1712087488.165167,1712087622.5180426,134.3528764929997,,498.2129580974579
globus-compute,164375,individuals,1712087488.1713796,1712087623.3967323,135.2253544310006,,498.21917057037354
globus-compute,164347,individuals,1712087488.1750157,1712087625.1037524,136.92873997099923,,498.2228066921234
globus-compute,164376,individuals,1712087488.201241,1712087625.1991215,136.99788153699956,,498.24903202056885
globus-compute,164355,individuals,1712087488.0693927,1712087626.2937405,138.22434976100158,,498.11718368530273
globus-compute,164345,individuals,1712087488.3889248,1712087624.01182,135.62289629399856,,498.43671584129333
globus-compute,164367,individuals,1712087488.3448393,1712087621.9662619,133.62142368600144,,498.3926303386688
globus-compute,164362,individuals,1712087488.2241633,1712087624.104095,135.87993407500107,,498.2719542980194
globus-compute,164317,individuals,1712087488.324609,1712087620.8453941,132.52078719600104,,498.3724000453949
globus-compute,164360,individuals,1712087488.3505583,1712087627.8125858,139.4620299720009,,498.39834928512573
globus-compute,164365,individuals,1712087488.3793569,1712087615.8875678,127.50821240799996,,498.4271478652954
globus-compute,164357,individuals,1712087488.2707665,1712087620.761087,132.49032266500035,,498.31855750083923
globus-compute,164378,individuals,1712087488.3782895,1712087624.9673278,136.58903961299984,,498.4260804653168
globus-compute,164381,individuals,1712087488.3956952,1712087627.2529156,138.85722294100015,,498.4434862136841
globus-compute,164370,individuals,1712087488.4349034,1712087622.6848407,134.24993910599915,,498.4826943874359
globus-compute,164372,individuals,1712087488.484187,1712087618.1599705,129.6757854490006,,498.531977891922
globus-compute,164380,individuals,1712087488.4642687,1712087611.6032732,123.13900575099979,,498.5120596885681
globus-compute,164361,individuals,1712087488.0439734,1712087613.8743575,125.83038552899961,,498.09176445007324
globus-compute,164301,individuals,1712087488.0544686,1712087616.099142,128.04467488199953,,498.1022596359253
globus-compute,164363,individuals,1712087488.0545352,1712087614.7378378,126.6833047070013,,498.10232615470886
globus-compute,164313,individuals,1712087488.0639637,1712087621.978792,133.91483032799988,,498.111754655838
globus-compute,164318,individuals,1712087488.2660642,1712087618.83159,130.56552712099983,,498.3138551712036
globus-compute,164290,individuals,1712087488.2661963,1712087613.5426698,125.27647517499827,,498.31398725509644
globus-compute,164341,individuals,1712087488.2759752,1712087611.7952192,123.51924647899978,,498.32376623153687
globus-compute,164292,individuals,1712087488.2857726,1712087623.6366372,135.35086557199975,,498.3335635662079
globus-compute,164342,individuals,1712087488.2973926,1712087632.1138387,143.8164472540011,,498.34518361091614
globus-compute,164304,individuals,1712087488.3072338,1712087627.4109695,139.10373695099952,,498.3550248146057
globus-compute,164291,individuals,1712087488.316664,1712087626.344681,138.0280176640008,,498.3644549846649
globus-compute,164326,individuals,1712087488.3167152,1712087629.918084,141.60136958000112,,498.3645062446594
globus-compute,164354,individuals,1712087488.4386513,1712087627.5187895,139.08013912800016,,498.4864423274994
globus-compute,164350,individuals,1712087488.4484885,1712087628.0121102,139.5636227490013,,498.4962794780731
globus-compute,164192,merge,1712087486.0193043,1712087633.771724,147.7524197101593,,496.0670952796936
globus-compute,164300,individuals,1712087634.5991457,1712087768.7564282,134.1572851510009,,644.6469366550446
globus-compute,164283,individuals,1712087634.60898,1712087763.2315438,128.62256653199984,,644.6567709445953
globus-compute,164286,individuals,1712087634.6199813,1712087761.3909287,126.77094897100142,,644.6677722930908
globus-compute,164298,individuals,1712087634.6298218,1712087763.1270263,128.4972067860017,,644.6776127815247
globus-compute,164333,individuals,1712087634.6298902,1712087761.8117008,127.18181172699951,,644.6776812076569
globus-compute,164302,individuals,1712087634.6394496,1712087765.9357026,131.296253823999,,644.6872406005859
globus-compute,164328,individuals,1712087634.650276,1712087762.7890701,128.13879579199966,,644.6980669498444
globus-compute,164369,individuals,1712087635.3406575,1712087758.6137602,123.2731043599997,,645.3884484767914
globus-compute,164380,individuals,1712087635.3496294,1712087763.3294263,127.97979829299948,,645.3974204063416
globus-compute,164341,individuals,1712087635.3608181,1712087759.341696,123.98087980499986,,645.4086091518402
globus-compute,164290,individuals,1712087635.3703992,1712087773.7147694,138.34437294800045,,645.41819024086
globus-compute,164314,individuals,1712087635.3701954,1712087786.975137,151.6049426869995,,645.4179863929749
globus-compute,164361,individuals,1712087635.3807764,1712087784.1242104,148.74343525400036,,645.4285674095154
globus-compute,164363,individuals,1712087635.3909197,1712087781.092287,145.701369032,,645.4387106895447
globus-compute,164352,individuals,1712087635.3917522,1712087778.2354894,142.8437392750002,,645.4395432472229
globus-compute,164344,individuals,1712087635.503021,1712087788.4279623,152.924942560001,,645.5508120059967
globus-compute,164338,individuals,1712087635.5125701,1712087789.08101,153.56844117299988,,645.5603611469269
globus-compute,164365,individuals,1712087635.5127754,1712087785.0311697,149.5183951529998,,645.5605664253235
globus-compute,164301,individuals,1712087635.5228922,1712087782.7632358,147.24034457900052,,645.5706832408905
globus-compute,164307,individuals,1712087635.5333414,1712087772.9796188,137.44627936100005,,645.5811324119568
globus-compute,164288,individuals,1712087635.543319,1712087783.535891,147.99257281599967,,645.5911099910736
globus-compute,164306,individuals,1712087635.553491,1712087773.2074115,137.6539215190005,,645.601282119751
globus-compute,164339,individuals,1712087635.5640302,1712087773.3756022,137.81157360700126,,645.6118211746216
globus-compute,164336,individuals,1712087635.6652536,1712087786.6590338,150.9937817099999,,645.7130446434021
globus-compute,164312,individuals,1712087635.6751156,1712087775.5594544,139.88434013999904,,645.722906589508
globus-compute,164309,individuals,1712087635.675641,1712087769.5371165,133.86147708099998,,645.7234320640564
globus-compute,164372,individuals,1712087635.6857808,1712087772.9939437,137.30816461500035,,645.733571767807
globus-compute,164319,individuals,1712087635.6963727,1712087773.6536295,137.957259417999,,645.7441637516022
globus-compute,164318,individuals,1712087635.7071276,1712087775.5142214,139.80709540599855,,645.7549185752869
globus-compute,164311,individuals,1712087635.706548,1712087775.8993862,140.19283949999954,,645.7543389797211
globus-compute,164321,individuals,1712087635.7172759,1712087779.7343185,144.01704459899884,,645.7650668621063
globus-compute,164357,individuals,1712087635.9200327,1712087788.448769,152.52873795400046,,645.9678237438202
globus-compute,164303,individuals,1712087635.929461,1712087791.8269567,155.89749674799896,,645.9772520065308
globus-compute,164317,individuals,1712087636.0204866,1712087777.9372306,141.91674514899933,,646.0682775974274
globus-compute,164293,individuals,1712087636.0304317,1712087787.6551106,151.62467967500015,,646.0782227516174
globus-compute,164367,individuals,1712087636.030545,1712087777.84586,141.81531625200114,,646.0783360004425
globus-compute,164313,individuals,1712087636.0407288,1712087775.8344138,139.7936867469998,,646.0885198116302
globus-compute,164371,individuals,1712087636.0509582,1712087772.6056197,136.55466256,,646.0987491607666
globus-compute,164370,individuals,1712087636.0619211,1712087777.5709088,141.50898953999967,,646.1097121238708
globus-compute,164356,individuals,1712087636.174464,1712087776.360192,140.18573081399882,,646.2222549915314
globus-compute,164375,individuals,1712087636.173644,1712087775.330454,139.15681108599892,,646.2214350700378
globus-compute,164292,individuals,1712087636.1834102,1712087773.598823,137.41541411399885,,646.231201171875
globus-compute,164368,individuals,1712087636.184512,1712087786.493674,150.30916291700123,,646.232302904129
globus-compute,164345,individuals,1712087636.1934004,1712087778.3208742,142.1274753280013,,646.2411913871765
globus-compute,164362,individuals,1712087636.2039783,1712087773.9439614,137.7399852260005,,646.2517693042755
globus-compute,164378,individuals,1712087636.204192,1712087778.2533288,142.04913820900038,,646.2519829273224
globus-compute,164347,individuals,1712087636.21392,1712087780.706487,144.49256787999911,,646.2617111206055
globus-compute,164376,individuals,1712087636.3155506,1712087787.357088,151.04153867999958,,646.3633415699005
globus-compute,164355,individuals,1712087636.326237,1712087795.2430387,158.9168031650006,,646.374027967453
globus-compute,164291,individuals,1712087636.3362036,1712087803.0960217,166.75981971200054,,646.3839945793152
globus-compute,164192,merge,1712087633.7781296,1712087804.5256207,170.74749112129211,,643.8259205818176
globus-compute,164375,individuals,1712087805.966584,1712087944.1167338,138.15015132199915,,816.0143749713898
globus-compute,164313,individuals,1712087805.976465,1712087943.5517137,137.57525093300137,,816.024255990982
globus-compute,164311,individuals,1712087805.9867978,1712087950.2710676,144.2842713099999,,816.0345888137817
globus-compute,164356,individuals,1712087805.99706,1712087944.5375926,138.54053427399958,,816.044851064682
globus-compute,164381,individuals,1712087805.997836,1712087944.6670508,138.6692173020001,,816.045627117157
globus-compute,164310,individuals,1712087806.0074549,1712087946.2912676,140.2838138470015,,816.0552458763123
globus-compute,164304,individuals,1712087806.018109,1712087941.0587242,135.04061641100088,,816.0659000873566
globus-compute,164289,individuals,1712087806.028285,1712087937.5169287,131.48864610800047,,816.0760760307312
globus-compute,164354,individuals,1712087806.1501722,1712087935.513966,129.36379557300097,,816.1979632377625
globus-compute,164370,individuals,1712087806.1508665,1712087935.5655296,129.4146642779997,,816.1986575126648
globus-compute,164329,individuals,1712087806.160081,1712087939.9608257,133.80074687100023,,816.2078719139099
globus-compute,164358,individuals,1712087806.1706061,1712087935.5155528,129.34494966400052,,816.2183971405029
globus-compute,164367,individuals,1712087806.1705248,1712087946.0270097,139.85648673099968,,816.2183158397675
globus-compute,164317,individuals,1712087806.1805124,1712087937.76221,131.58169909499884,,816.2283034324646
globus-compute,164360,individuals,1712087806.1911104,1712087945.1346817,138.94357312899956,,816.2389013767242
globus-compute,164281,individuals,1712087806.200775,1712087951.1514902,144.95071673200073,,816.2485659122467
globus-compute,164366,individuals,1712087806.3134348,1712087945.094746,138.78131333199963,,816.3612258434296
globus-compute,164350,individuals,1712087806.324503,1712087950.6976235,144.37312219200066,,816.3722939491272
globus-compute,164316,individuals,1712087806.3338175,1712087945.1737154,138.8398993869996,,816.3816084861755
globus-compute,164352,individuals,1712087806.3342133,1712087953.7554054,147.421193836999,,816.3820042610168
globus-compute,164322,individuals,1712087806.3439999,1712087949.804045,143.4600475569987,,816.3917908668518
globus-compute,164378,individuals,1712087806.3540294,1712087948.5411837,142.1871556719998,,816.4018204212189
globus-compute,164340,individuals,1712087806.3646076,1712087946.1684513,139.8038460129992,,816.4123985767365
globus-compute,164345,individuals,1712087806.374721,1712087940.701093,134.32637339699977,,816.4225120544434
globus-compute,164282,individuals,1712087806.4878135,1712087941.363263,134.87545221899927,,816.5356044769287
globus-compute,164359,individuals,1712087806.4979439,1712087944.662488,138.1645460359996,,816.5457348823547
globus-compute,164325,individuals,1712087806.497432,1712087945.7962961,139.29886538400024,,816.5452229976654
globus-compute,164285,individuals,1712087806.5067813,1712087941.0053566,134.49857643299947,,816.5545723438263
globus-compute,164287,individuals,1712087806.5171752,1712087944.6939692,138.1767954450006,,816.5649662017822
globus-compute,164296,individuals,1712087806.5172973,1712087950.0314832,143.51418677400034,,816.5650882720947
globus-compute,164348,individuals,1712087806.527325,1712087953.284737,146.75741303099858,,816.5751159191132
globus-compute,164379,individuals,1712087806.5379555,1712087940.8669739,134.32901955499983,,816.5857465267181
globus-compute,164321,individuals,1712087806.6495278,1712087951.7100258,145.06050000700088,,816.6973187923431
globus-compute,164326,individuals,1712087806.6593716,1712087954.1526768,147.493306407001,,816.7071626186371
globus-compute,164294,individuals,1712087806.6700191,1712087942.7328591,136.06284255600076,,816.7178101539612
globus-compute,164346,individuals,1712087806.6798046,1712087956.616392,149.9365880559999,,816.7275955677032
globus-compute,164377,individuals,1712087806.6899855,1712087952.5777414,145.88775676099976,,816.737776517868
globus-compute,164324,individuals,1712087806.690076,1712087944.8389783,138.14890357399963,,816.7378671169281
