name,thread_id,task,start,end,duration,colour,norm_start
proxy-bench-trial,427677,processing_chrom_parts,1711315289.6864629,1711315291.647385,1.9609250960638747,b,28.518495082855225
proxy-bench-trial,427675,processing_2,1711315292.652887,1711315293.8197536,1.1668667070334777,r,31.48491930961609
proxy-bench-trial,427624,processing_2,1711315292.2960143,1711315293.7189138,1.422899003024213,r,31.12804651260376
proxy-bench-trial,427631,processing_2,1711315292.306039,1711315293.7185972,1.4125576430233195,r,31.138071298599243
proxy-bench-trial,427623,processing_2,1711315292.3163393,1711315293.768176,1.4518368280259892,r,31.14837145805359
proxy-bench-trial,427625,processing_2,1711315292.326514,1711315293.6414526,1.3149384129792452,r,31.158546209335327
proxy-bench-trial,427639,sifting,1711315292.3381395,1711315302.4697819,10.131642112974077,m,31.1701717376709
proxy-bench-trial,427635,mutation_overlap,1711315292.7302434,1711315299.9667473,7.236504222033545,y,31.562275648117065
proxy-bench-trial,427651,mutation_overlap,1711315293.1633854,1711315299.9966924,6.8333055468974635,y,31.995417594909668
proxy-bench-trial,427657,mutation_overlap,1711315293.034726,1711315299.8806365,6.845910678966902,y,31.866758108139038
proxy-bench-trial,427648,mutation_overlap,1711315293.1421134,1711315300.1744528,7.032339369063266,y,31.974145650863647
proxy-bench-trial,427664,mutation_overlap,1711315293.0389566,1711315299.9541216,6.9151632419088855,y,31.870988845825195
proxy-bench-trial,427652,mutation_overlap,1711315293.0396574,1711315300.1745946,7.13493701198604,y,31.871689558029175
proxy-bench-trial,427653,mutation_overlap,1711315293.2309787,1711315299.9042573,6.673277865047567,y,32.063010931015015
proxy-bench-trial,427665,mutation_overlap,1711315293.214055,1711315294.696731,1.482676069950685,y,32.04608726501465
proxy-bench-trial,427661,mutation_overlap,1711315293.0820425,1711315294.577247,1.4952044259989634,y,31.914074659347534
proxy-bench-trial,427663,mutation_overlap,1711315293.0760098,1711315294.5772653,1.5012551619438455,y,31.908041954040527
proxy-bench-trial,427660,mutation_overlap,1711315293.075116,1711315294.60595,1.5308335860027,y,31.907148122787476
proxy-bench-trial,427667,mutation_overlap,1711315293.0714526,1711315294.625217,1.5537643369752914,y,31.90348482131958
proxy-bench-trial,427656,mutation_overlap,1711315293.1381311,1711315294.6857018,1.547570751979947,y,31.970163345336914
proxy-bench-trial,427669,mutation_overlap,1711315293.1575203,1711315294.6231942,1.4656736929900944,y,31.98955249786377
proxy-bench-trial,427632,frequency,1711315292.884295,1711315341.8927839,49.00848853494972,g,31.71632719039917
proxy-bench-trial,427627,frequency,1711315293.0121567,1711315341.8553026,48.84314571705181,g,31.844188928604126
proxy-bench-trial,427634,frequency,1711315292.8800306,1711315341.4867165,48.60668447392527,g,31.71206283569336
proxy-bench-trial,427636,frequency,1711315293.0293603,1711315341.7523656,48.72300501400605,g,31.861392498016357
proxy-bench-trial,427641,frequency,1711315293.045407,1711315342.0176258,48.97221830091439,g,31.877439260482788
proxy-bench-trial,427626,frequency,1711315292.9604795,1711315341.487982,48.52750238508452,g,31.792511701583862
proxy-bench-trial,427633,frequency,1711315292.9269323,1711315342.3012629,49.3743294699816,g,31.75896453857422
proxy-bench-trial,427644,frequency,1711315293.0449243,1711315336.1526062,43.10768168908544,g,31.876956462860107
proxy-bench-trial,427654,frequency,1711315293.0744371,1711315337.0240695,43.94963256793562,g,31.906469345092773
proxy-bench-trial,427655,frequency,1711315293.1254218,1711315336.439308,43.31388578901533,g,31.957453966140747
proxy-bench-trial,427642,frequency,1711315292.9924877,1711315336.2026892,43.21019912103657,g,31.824519872665405
proxy-bench-trial,427637,frequency,1711315292.9899678,1711315336.047486,43.05751783004962,g,31.82200002670288
proxy-bench-trial,427658,frequency,1711315293.0046926,1711315335.7961612,42.79146817699075,g,31.836724758148193
proxy-bench-trial,427659,frequency,1711315293.1321294,1711315335.7940326,42.66190170892514,g,31.96416163444519
