executor,connector,submission_method,task_chain_length,task_data_bytes,task_overhead_fraction,task_sleep,task_timestamps,workflow_makespan_ms
DaskExecutor,None,no-proxy,8,10000000,0.3,1.0,1710186027.818625-1710186027.8423042-1710186028.1426516-1710186028.142656-1710186028.8433971-1710186028.8643997-1710186028.8734822:1710186028.9978113-1710186029.0210454-1710186029.32139-1710186029.321394-1710186030.022136-1710186030.042754-1710186030.050737:1710186030.173222-1710186030.1972828-1710186030.4978838-1710186030.4978867-1710186031.1986322-1710186031.2194438-1710186031.2281713:1710186031.353097-1710186031.3730109-1710186031.6733088-1710186031.6733108-1710186032.3739638-1710186032.394287-1710186032.4018943:1710186032.5273247-1710186032.5467079-1710186032.847066-1710186032.8470702-1710186033.5478184-1710186033.569144-1710186033.5772367:1710186033.6998332-1710186033.724457-1710186034.0248072-1710186034.0248106-1710186034.7255516-1710186034.746381-1710186034.7548556:1710186034.8770056-1710186034.901209-1710186035.201549-1710186035.2015524-1710186035.9023023-1710186035.9231596-1710186035.9319196:1710186036.0555058-1710186036.0776458-1710186036.377992-1710186036.3779953-1710186037.0787396-1710186037.0992663-1710186037.1073143,9431.89553
DaskExecutor,None,no-proxy,8,10000000,0.3,1.0,1710186037.2512903-1710186037.2748532-1710186037.575176-1710186037.5751803-1710186038.275906-1710186038.296684-1710186038.305911:1710186038.4326222-1710186038.4533908-1710186038.7537436-1710186038.7537475-1710186039.4544916-1710186039.4754224-1710186039.483631:1710186039.6083696-1710186039.6286645-1710186039.9290142-1710186039.9290187-1710186040.6297684-1710186040.6508808-1710186040.6589775:1710186040.7842562-1710186040.804283-1710186041.1046162-1710186041.10462-1710186041.8052783-1710186041.82632-1710186041.834459:1710186041.958052-1710186041.9818661-1710186042.2822123-1710186042.2822154-1710186042.9829323-1710186043.004396-1710186043.0151439:1710186043.137686-1710186043.1601748-1710186043.4605246-1710186043.4605284-1710186044.161263-1710186044.1822577-1710186044.1906753:1710186044.3127127-1710186044.336759-1710186044.6371083-1710186044.6371121-1710186045.337856-1710186045.358889-1710186045.3676336:1710186045.4900727-1710186045.5148437-1710186045.8151834-1710186045.8151855-1710186046.5159357-1710186046.5370095-1710186046.544971,9436.418567
DaskExecutor,RedisConnector,sequential,8,10000000,0.3,1.0,1710186046.5704026-1710186046.5730696-1710186046.873433-1710186046.8865607-1710186047.5738683-1710186047.6001015-1710186047.6043134:1710186047.6059077-1710186047.6074908-1710186047.9078414-1710186047.9210813-1710186048.6085608-1710186048.6349344-1710186048.6389155:1710186048.6397536-1710186048.6417956-1710186048.9421632-1710186048.9551835-1710186049.6428995-1710186049.6685414-1710186049.6726835:1710186049.6736834-1710186049.675492-1710186049.9758315-1710186049.9886787-1710186050.6765652-1710186050.702966-1710186050.7068443:1710186050.708272-1710186050.7098289-1710186051.0101867-1710186051.0229843-1710186051.7109041-1710186051.7363064-1710186051.7407997:1710186051.7417583-1710186051.7435014-1710186052.0438411-1710186052.0570045-1710186052.7445693-1710186052.771304-1710186052.7751188:1710186052.7761471-1710186052.778068-1710186053.078425-1710186053.090765-1710186053.7791367-1710186053.8055596-1710186053.8098416:1710186053.8106153-1710186053.8130527-1710186054.1133914-1710186054.12655-1710186054.814119-1710186054.840593-1710186054.8445916,8306.697388
DaskExecutor,RedisConnector,sequential,8,10000000,0.3,1.0,1710186054.878186-1710186054.880748-1710186055.181105-1710186055.1968107-1710186055.8818417-1710186055.9077084-1710186055.912142:1710186055.9131565-1710186055.9149911-1710186056.2153304-1710186056.230746-1710186056.91606-1710186056.9428124-1710186056.9466693:1710186056.9473536-1710186056.9495707-1710186057.2499402-1710186057.262955-1710186057.9506652-1710186057.9764192-1710186057.9806342:1710186057.9813027-1710186057.9833453-1710186058.2836928-1710186058.2973845-1710186058.9844263-1710186059.011037-1710186059.0147448:1710186059.0157871-1710186059.0175557-1710186059.3178813-1710186059.3309066-1710186060.0185368-1710186060.0443382-1710186060.0479643:1710186060.0487711-1710186060.050786-1710186060.351119-1710186060.364022-1710186061.0518384-1710186061.0783443-1710186061.0823073:1710186061.0836895-1710186061.0855827-1710186061.3859446-1710186061.3987355-1710186062.0866756-1710186062.1123714-1710186062.1162457:1710186062.1170638-1710186062.1191318-1710186062.4194896-1710186062.432571-1710186063.120224-1710186063.1465466-1710186063.150522,8304.252464
DaskExecutor,RedisConnector,sequential,8,10000000,0.3,1.0,1710186063.183498-1710186063.1859522-1710186063.4862912-1710186063.4993443-1710186064.1870246-1710186064.2131212-1710186064.2173684:1710186064.2180426-1710186064.220049-1710186064.5204053-1710186064.5336332-1710186065.2211332-1710186065.2477944-1710186065.252014:1710186065.2529902-1710186065.2551947-1710186065.5555382-1710186065.5683496-1710186066.2565365-1710186066.2823396-1710186066.2865286:1710186066.2875633-1710186066.2893019-1710186066.589651-1710186066.6027067-1710186067.2898617-1710186067.3159328-1710186067.3199654:1710186067.3209522-1710186067.3230565-1710186067.623399-1710186067.6362584-1710186068.3241377-1710186068.3502145-1710186068.3541112:1710186068.3547745-1710186068.3568115-1710186068.657157-1710186068.670894-1710186069.357864-1710186069.3842263-1710186069.38807:1710186069.3890996-1710186069.3911877-1710186069.6915505-1710186069.706972-1710186070.3922803-1710186070.4184496-1710186070.422854:1710186070.4235117-1710186070.4255843-1710186070.7259357-1710186070.7414873-1710186071.426671-1710186071.4532075-1710186071.4571755,8307.088201
DaskExecutor,RedisConnector,sequential,8,10000000,0.3,1.0,1710186071.4911246-1710186071.493688-1710186071.7940345-1710186071.8065872-1710186072.4947538-1710186072.5201325-1710186072.5240114:1710186072.5250742-1710186072.5269182-1710186072.82726-1710186072.8399837-1710186073.52803-1710186073.554043-1710186073.5578845:1710186073.5592575-1710186073.5607765-1710186073.86113-1710186073.874359-1710186074.5618622-1710186074.5878077-1710186074.5916703:1710186074.5925229-1710186074.594516-1710186074.894864-1710186074.9076014-1710186075.5955956-1710186075.6218917-1710186075.625654:1710186075.6263435-1710186075.6283698-1710186075.928729-1710186075.941785-1710186076.6294668-1710186076.6553693-1710186076.6596165:1710186076.6605973-1710186076.6624286-1710186076.9627752-1710186076.975958-1710186077.6634853-1710186077.6895618-1710186077.6934915:1710186077.6945436-1710186077.6968594-1710186077.9972372-1710186078.0097024-1710186078.6979218-1710186078.7235892-1710186078.7274783:1710186078.7281435-1710186078.730325-1710186079.0306687-1710186079.0431695-1710186079.7314017-1710186079.7576373-1710186079.7617764,8302.242891
DaskExecutor,RedisConnector,sequential,8,10000000,0.3,1.0,1710186079.7940354-1710186079.7964847-1710186080.0968347-1710186080.11242-1710186080.7975585-1710186080.8235974-1710186080.8276274:1710186080.828377-1710186080.8305497-1710186081.1309092-1710186081.1473444-1710186081.8316302-1710186081.8578808-1710186081.8622494:1710186081.862912-1710186081.865028-1710186082.16538-1710186082.178115-1710186082.8659508-1710186082.8927321-1710186082.8972995:1710186082.8986976-1710186082.900096-1710186083.2004492-1710186083.2139847-1710186083.901179-1710186083.9277008-1710186083.931697:1710186083.933141-1710186083.9352784-1710186084.235622-1710186084.2480927-1710186084.9363563-1710186084.9618073-1710186084.9660792:1710186084.967066-1710186084.968799-1710186085.2692125-1710186085.2822356-1710186085.9699402-1710186085.996134-1710186086.0006192:1710186086.0014467-1710186086.0036001-1710186086.3039193-1710186086.31628-1710186087.004639-1710186087.0307455-1710186087.035123:1710186087.0357876-1710186087.0379758-1710186087.3385222-1710186087.3510776-1710186088.039239-1710186088.0650473-1710186088.069066,8306.12367
DaskExecutor,RedisConnector,pipelined,8,10000000,0.3,1.0,1710186088.1035895-1710186088.1056778-1710186088.405999-1710186088.4194865-1710186089.1067297-1710186089.1327116-1710186089.1360385:1710186088.8057795-1710186088.8080525-1710186089.1083837-1710186089.1447654-1710186089.8093276-1710186089.842987-1710186089.8458488:1710186089.507369-1710186089.5098562-1710186089.8102117-1710186089.8502803-1710186090.5108893-1710186090.5366955-1710186090.549229:1710186090.2089274-1710186090.2113235-1710186090.5116642-1710186090.5518224-1710186091.2123656-1710186091.2388694-1710186091.2525682:1710186090.9109497-1710186090.9133573-1710186091.2136855-1710186091.250623-1710186091.914392-1710186091.9408796-1710186091.955957:1710186091.613074-1710186091.6150272-1710186091.9153767-1710186091.952731-1710186092.616083-1710186092.6425066-1710186092.6593328:1710186092.3150256-1710186092.3173316-1710186092.6176713-1710186092.655323-1710186093.3183684-1710186093.3484418-1710186093.362598:1710186093.01664-1710186093.018808-1710186093.3193576-1710186093.3562176-1710186094.0200691-1710186094.0467715-1710186094.0656393,5987.381059
DaskExecutor,RedisConnector,pipelined,8,10000000,0.3,1.0,1710186094.091586-1710186094.0940201-1710186094.3943684-1710186094.409761-1710186095.0951-1710186095.1285903-1710186095.1320107:1710186094.7935834-1710186094.7960532-1710186095.0963788-1710186095.136721-1710186095.7967172-1710186095.8279917-1710186095.8351817:1710186095.4955063-1710186095.4986575-1710186095.7989905-1710186095.8355665-1710186096.499682-1710186096.532357-1710186096.5383184:1710186096.1973271-1710186096.1996763-1710186096.5000083-1710186096.5399506-1710186097.2007098-1710186097.227555-1710186097.2411072:1710186096.8989487-1710186096.9013383-1710186097.2016854-1710186097.239331-1710186097.9023793-1710186097.9279852-1710186097.9442842:1710186097.6008563-1710186097.603245-1710186097.903585-1710186097.9400344-1710186098.6042938-1710186098.637581-1710186098.6474967:1710186098.3027787-1710186098.3053186-1710186098.6056206-1710186098.645016-1710186099.306317-1710186099.3370664-1710186099.350973:1710186099.0046296-1710186099.0069847-1710186099.3073196-1710186099.3445-1710186100.0080109-1710186100.0345793-1710186100.0549788,5988.716138
DaskExecutor,RedisConnector,pipelined,8,10000000,0.3,1.0,1710186100.0808444-1710186100.087199-1710186100.3875504-1710186100.4035046-1710186101.088266-1710186101.1205244-1710186101.1240695:1710186100.7828283-1710186100.78498-1710186101.0853188-1710186101.1283357-1710186101.7860138-1710186101.8124974-1710186101.827251:1710186101.4844747-1710186101.486691-1710186101.7870338-1710186101.8244007-1710186102.4877248-1710186102.5187478-1710186102.5316856:1710186102.186577-1710186102.1892467-1710186102.4895837-1710186102.5266514-1710186103.19028-1710186103.2216814-1710186103.2349179:1710186102.8881981-1710186102.8909035-1710186103.1912239-1710186103.22876-1710186103.8919342-1710186103.9221509-1710186103.938578:1710186103.5902076-1710186103.5926814-1710186103.8930125-1710186103.9294846-1710186104.5937042-1710186104.6272864-1710186104.641608:1710186104.2918506-1710186104.2945528-1710186104.594871-1710186104.6348524-1710186105.2955594-1710186105.3210292-1710186105.3449352:1710186104.9937904-1710186104.9962497-1710186105.2965894-1710186105.3360257-1710186105.997293-1710186106.024236-1710186106.0487783,5993.300705
DaskExecutor,RedisConnector,pipelined,8,10000000,0.3,1.0,1710186106.0740335-1710186106.0807593-1710186106.3811078-1710186106.3941436-1710186107.08181-1710186107.1127093-1710186107.1158347:1710186106.77615-1710186106.7787375-1710186107.079077-1710186107.1201124-1710186107.779779-1710186107.8068204-1710186107.818864:1710186107.477752-1710186107.4804578-1710186107.7807887-1710186107.8186939-1710186108.4814856-1710186108.5119417-1710186108.522098:1710186108.179698-1710186108.1818142-1710186108.4821796-1710186108.5195472-1710186109.1828928-1710186109.2088954-1710186109.225127:1710186108.8813818-1710186108.8836925-1710186109.1840131-1710186109.2230778-1710186109.8846698-1710186109.9177034-1710186109.9283342:1710186109.583203-1710186109.5856547-1710186109.885991-1710186109.925609-1710186110.5866969-1710186110.61319-1710186110.6320212:1710186110.284951-1710186110.28723-1710186110.5875716-1710186110.6273866-1710186111.2882807-1710186111.3213696-1710186111.3350692:1710186110.986759-1710186110.988821-1710186111.2891712-1710186111.3290591-1710186111.9898841-1710186112.0169683-1710186112.0383146,5989.015267
DaskExecutor,RedisConnector,pipelined,8,10000000,0.3,1.0,1710186112.065336-1710186112.0672112-1710186112.3675694-1710186112.3837335-1710186113.0682993-1710186113.0984652-1710186113.101475:1710186112.7673528-1710186112.7698421-1710186113.070179-1710186113.1063728-1710186113.770886-1710186113.7979522-1710186113.8053393:1710186113.4690487-1710186113.4713764-1710186113.771718-1710186113.8130984-1710186114.4724114-1710186114.498098-1710186114.5082498:1710186114.1710615-1710186114.1730947-1710186114.473446-1710186114.51044-1710186115.1741457-1710186115.2007854-1710186115.212013:1710186114.872775-1710186114.87492-1710186115.1752787-1710186115.2174869-1710186115.875979-1710186115.9094477-1710186115.914958:1710186115.5750659-1710186115.5768397-1710186115.8771727-1710186115.9174352-1710186116.5780118-1710186116.6039171-1710186116.6184003:1710186116.2770317-1710186116.2794878-1710186116.579826-1710186116.6155615-1710186117.2805266-1710186117.306678-1710186117.3216667:1710186116.9787078-1710186116.9806924-1710186117.2810452-1710186117.319315-1710186117.9817529-1710186118.0084643-1710186118.0245373,5985.683156
DaskExecutor,None,no-proxy,8,10000000,0.4,1.0,1710186118.1684887-1710186118.192744-1710186118.5931716-1710186118.593175-1710186119.1938295-1710186119.2149398-1710186119.2247078:1710186119.3492234-1710186119.3750546-1710186119.7755148-1710186119.7755187-1710186120.376167-1710186120.3968418-1710186120.4049354:1710186120.5287352-1710186120.553979-1710186120.9544325-1710186120.9544358-1710186121.5550723-1710186121.5765243-1710186121.5848749:1710186121.7101321-1710186121.730509-1710186122.1309555-1710186122.13096-1710186122.7316043-1710186122.752211-1710186122.760201:1710186122.8842223-1710186122.906291-1710186123.3066978-1710186123.306701-1710186123.9072711-1710186123.9285517-1710186123.9373243:1710186124.061316-1710186124.08417-1710186124.4846222-1710186124.4846263-1710186125.0852382-1710186125.1065555-1710186125.1148612:1710186125.2372704-1710186125.2618632-1710186125.6623158-1710186125.6623194-1710186126.2629528-1710186126.283858-1710186126.293035:1710186126.4171598-1710186126.4399734-1710186126.840422-1710186126.8404253-1710186127.4410775-1710186127.462153-1710186127.470592,9444.988917
DaskExecutor,None,no-proxy,8,10000000,0.4,1.0,1710186127.6145794-1710186127.6382174-1710186128.0386565-1710186128.03866-1710186128.6393003-1710186128.6606321-1710186128.6699662:1710186128.7972212-1710186128.8180928-1710186129.2185428-1710186129.2185464-1710186129.8191783-1710186129.8401213-1710186129.8486245:1710186129.9732113-1710186129.9942224-1710186130.3946726-1710186130.3946762-1710186130.9953141-1710186131.0172002-1710186131.0254202:1710186131.1480403-1710186131.1702332-1710186131.5706751-1710186131.5706785-1710186132.1713057-1710186132.1916885-1710186132.199791:1710186132.323938-1710186132.3458912-1710186132.7463474-1710186132.746352-1710186133.3470569-1710186133.368415-1710186133.3774886:1710186133.500232-1710186133.524264-1710186133.9247012-1710186133.9247038-1710186134.525353-1710186134.5460389-1710186134.5539367:1710186134.6759813-1710186134.7001314-1710186135.1005504-1710186135.1005542-1710186135.7011683-1710186135.7229538-1710186135.7311916:1710186135.854465-1710186135.8788047-1710186136.2792459-1710186136.2792494-1710186136.8798914-1710186136.9006243-1710186136.9091902,9437.266067
DaskExecutor,None,no-proxy,8,10000000,0.4,1.0,1710186137.0536335-1710186137.0769644-1710186137.477414-1710186137.4774177-1710186138.0780683-1710186138.0993896-1710186138.1087403:1710186138.233084-1710186138.256392-1710186138.6568375-1710186138.6568408-1710186139.2574792-1710186139.2785282-1710186139.2862747:1710186139.4085102-1710186139.432045-1710186139.832462-1710186139.8324652-1710186140.4331055-1710186140.454454-1710186140.4622583:1710186140.5874538-1710186140.607547-1710186141.007993-1710186141.007997-1710186141.608701-1710186141.6295543-1710186141.6373436:1710186141.7599866-1710186141.7837849-1710186142.1842327-1710186142.1842365-1710186142.784878-1710186142.806491-1710186142.815446:1710186142.9403021-1710186142.9601648-1710186143.3606143-1710186143.3606186-1710186143.9612606-1710186143.9818327-1710186143.9898586:1710186144.1128848-1710186144.1350822-1710186144.535527-1710186144.535531-1710186145.136176-1710186145.1573782-1710186145.1657977:1710186145.2899399-1710186145.312546-1710186145.712995-1710186145.7129989-1710186146.3136423-1710186146.3344378-1710186146.342366,9432.256905
DaskExecutor,None,no-proxy,8,10000000,0.4,1.0,1710186146.4867842-1710186146.5110364-1710186146.9114687-1710186146.911472-1710186147.5121062-1710186147.5331175-1710186147.5418131:1710186147.666115-1710186147.6904829-1710186148.0909224-1710186148.0909245-1710186148.6915476-1710186148.7126906-1710186148.720694:1710186148.8435972-1710186148.867518-1710186149.2679486-1710186149.267951-1710186149.8685944-1710186149.8897588-1710186149.8983998:1710186150.0207357-1710186150.0438473-1710186150.4442995-1710186150.444303-1710186151.0449488-1710186151.0660913-1710186151.07403:1710186151.198167-1710186151.2199106-1710186151.6203353-1710186151.6203394-1710186152.2209804-1710186152.242448-1710186152.251437:1710186152.3741443-1710186152.3974721-1710186152.7978885-1710186152.7978923-1710186153.3985329-1710186153.4189725-1710186153.4268634:1710186153.5518558-1710186153.5738616-1710186153.9743104-1710186153.974314-1710186154.574949-1710186154.596121-1710186154.6050575:1710186154.7272975-1710186154.7514744-1710186155.1519065-1710186155.1519094-1710186155.75255-1710186155.7732306-1710186155.781438,9437.912343
DaskExecutor,None,no-proxy,8,10000000,0.4,1.0,1710186155.9258978-1710186155.9497805-1710186156.3502288-1710186156.3502328-1710186156.9508758-1710186156.9721048-1710186156.9808383:1710186157.10834-1710186157.128541-1710186157.5286932-1710186157.528697-1710186158.129344-1710186158.1498044-1710186158.157635:1710186158.279465-1710186158.3027384-1710186158.7031782-1710186158.7031827-1710186159.303827-1710186159.3253107-1710186159.334592:1710186159.4570737-1710186159.481664-1710186159.8820684-1710186159.8820722-1710186160.4827175-1710186160.5036113-1710186160.5139577:1710186160.6362998-1710186160.660501-1710186161.0609462-1710186161.06095-1710186161.6615906-1710186161.6828306-1710186161.6914794:1710186161.813899-1710186161.838512-1710186162.2389572-1710186162.238961-1710186162.8396044-1710186162.860671-1710186162.8685284:1710186162.9908223-1710186163.0157614-1710186163.4162295-1710186163.416233-1710186164.016865-1710186164.0379407-1710186164.0465326:1710186164.171802-1710186164.1916158-1710186164.5920498-1710186164.5920537-1710186165.1926925-1710186165.2136924-1710186165.2213202,9438.672841
DaskExecutor,RedisConnector,sequential,8,10000000,0.4,1.0,1710186165.2470329-1710186165.2492034-1710186165.6496587-1710186165.6625705-1710186166.2502892-1710186166.2760997-1710186166.2804663:1710186166.2813144-1710186166.2833633-1710186166.6838155-1710186166.6975517-1710186167.2844448-1710186167.3106823-1710186167.314614:1710186167.3156896-1710186167.3174484-1710186167.717872-1710186167.7304485-1710186168.3185022-1710186168.3442202-1710186168.348383:1710186168.349233-1710186168.351394-1710186168.7518198-1710186168.7652504-1710186169.352414-1710186169.378782-1710186169.3828301:1710186169.3834915-1710186169.3854887-1710186169.7859352-1710186169.7985666-1710186170.3865583-1710186170.41242-1710186170.4169853:1710186170.4179769-1710186170.4198024-1710186170.820264-1710186170.8333318-1710186171.4208868-1710186171.4470057-1710186171.457653:1710186171.4586594-1710186171.4608617-1710186171.8613155-1710186171.8744607-1710186172.4619462-1710186172.4875026-1710186172.4914353:1710186172.492103-1710186172.4942296-1710186172.894671-1710186172.9076955-1710186173.4953003-1710186173.52254-1710186173.5265415,8313.221516
DaskExecutor,RedisConnector,sequential,8,10000000,0.4,1.0,1710186173.561076-1710186173.5632532-1710186173.9637117-1710186173.976495-1710186174.5643344-1710186174.5907478-1710186174.594625:1710186174.595431-1710186174.5974324-1710186174.99789-1710186175.0110126-1710186175.598515-1710186175.6249104-1710186175.6287286:1710186175.6296175-1710186175.6316867-1710186176.0321343-1710186176.0454032-1710186176.6327634-1710186176.659239-1710186176.663526:1710186176.6644816-1710186176.6663125-1710186177.066752-1710186177.0793037-1710186177.667386-1710186177.6942248-1710186177.6981993:1710186177.699251-1710186177.7014194-1710186178.101874-1710186178.1149948-1710186178.7024958-1710186178.727966-1710186178.7318172:1710186178.7328975-1710186178.7346988-1710186179.135139-1710186179.1476347-1710186179.7357593-1710186179.7616696-1710186179.765524:1710186179.766231-1710186179.7682908-1710186180.1687365-1710186180.1843755-1710186180.7693586-1710186180.7958157-1710186180.8007178:1710186180.8014596-1710186180.8035445-1710186181.203994-1710186181.2195287-1710186181.80462-1710186181.8310475-1710186181.835069,8305.623872
DaskExecutor,RedisConnector,sequential,8,10000000,0.4,1.0,1710186181.8674977-1710186181.8700035-1710186182.2704437-1710186182.2834177-1710186182.8710344-1710186182.8964648-1710186182.9004898:1710186182.9013872-1710186182.9033904-1710186183.3038454-1710186183.3177233-1710186183.9044743-1710186183.9307182-1710186183.9346654:1710186183.9358473-1710186183.9377124-1710186184.3381538-1710186184.350823-1710186184.9387705-1710186184.9640377-1710186184.968301:1710186184.9693604-1710186184.9711485-1710186185.3715897-1710186185.3851817-1710186185.9722164-1710186185.9987695-1710186186.003326:1710186186.0041142-1710186186.0060575-1710186186.4065144-1710186186.4190688-1710186187.0071223-1710186187.0326183-1710186187.0365214:1710186187.0373547-1710186187.039443-1710186187.4398904-1710186187.452558-1710186188.040518-1710186188.0670395-1710186188.0710263:1710186188.071693-1710186188.0737672-1710186188.474212-1710186188.4866965-1710186189.0748343-1710186189.10079-1710186189.1050417:1710186189.1060395-1710186189.1078653-1710186189.508322-1710186189.5217052-1710186190.1089516-1710186190.1357358-1710186190.1396406,8303.418295
DaskExecutor,RedisConnector,sequential,8,10000000,0.4,1.0,1710186190.1720853-1710186190.1746285-1710186190.5750947-1710186190.59179-1710186191.1760361-1710186191.2016804-1710186191.2064211:1710186191.2072456-1710186191.2093377-1710186191.6097946-1710186191.625796-1710186192.210418-1710186192.2369134-1710186192.240907:1710186192.2417214-1710186192.2440588-1710186192.644515-1710186192.6579952-1710186193.2451403-1710186193.2708025-1710186193.2744718:1710186193.2752948-1710186193.2779396-1710186193.6783931-1710186193.6912215-1710186194.2790184-1710186194.305412-1710186194.309764:1710186194.3106103-1710186194.3128364-1710186194.7132928-1710186194.7264776-1710186195.3139267-1710186195.339287-1710186195.343584:1710186195.344538-1710186195.3467681-1710186195.7472086-1710186195.7603395-1710186196.34782-1710186196.3742485-1710186196.3779612:1710186196.3790138-1710186196.3808177-1710186196.7812786-1710186196.794446-1710186197.3819082-1710186197.407839-1710186197.4121826:1710186197.412891-1710186197.415047-1710186197.8154962-1710186197.8284938-1710186198.4161208-1710186198.4424808-1710186198.4465058,8306.067029
DaskExecutor,RedisConnector,sequential,8,10000000,0.4,1.0,1710186198.4792242-1710186198.481895-1710186198.8823597-1710186198.895315-1710186199.4829812-1710186199.5092556-1710186199.5146673:1710186199.5153303-1710186199.5178013-1710186199.9182818-1710186199.931726-1710186200.5189078-1710186200.5450108-1710186200.5488644:1710186200.5497928-1710186200.5520117-1710186200.9524698-1710186200.9649923-1710186201.553095-1710186201.5789194-1710186201.5835207:1710186201.5844843-1710186201.5865538-1710186201.9870117-1710186202.0006576-1710186202.5876272-1710186202.613782-1710186202.6175325:1710186202.618231-1710186202.6203396-1710186203.0207994-1710186203.0342233-1710186203.621425-1710186203.6474164-1710186203.6518588:1710186203.6530085-1710186203.6551971-1710186204.0556378-1710186204.0683792-1710186204.6562696-1710186204.6827228-1710186204.6869497:1710186204.687626-1710186204.690137-1710186205.0905976-1710186205.1068554-1710186205.6912186-1710186205.7170007-1710186205.721356:1710186205.7224436-1710186205.7242522-1710186206.1247118-1710186206.140895-1710186206.725339-1710186206.7519677-1710186206.7558432,8308.340236
DaskExecutor,RedisConnector,pipelined,8,10000000,0.4,1.0,1710186206.790717-1710186206.7924404-1710186207.1928911-1710186207.205831-1710186207.7935152-1710186207.8244393-1710186207.8277833:1710186207.3927112-1710186207.3946404-1710186207.795067-1710186207.8335419-1710186208.3956697-1710186208.4265523-1710186208.4309168:1710186207.9947405-1710186207.9986815-1710186208.3991194-1710186208.4341705-1710186208.999705-1710186209.0252335-1710186209.0341642:1710186208.5967207-1710186208.599081-1710186208.9995353-1710186209.0384893-1710186209.6001356-1710186209.6341162-1710186209.6373775:1710186209.198595-1710186209.2009528-1710186209.601406-1710186209.6415353-1710186210.202012-1710186210.2349389-1710186210.2401888:1710186209.8001437-1710186209.8027637-1710186210.2031984-1710186210.2428539-1710186210.8038096-1710186210.8303685-1710186210.843315:1710186210.4019406-1710186210.4044478-1710186210.8049088-1710186210.8454316-1710186211.4055028-1710186211.4392536-1710186211.446546:1710186211.0034552-1710186211.0057623-1710186211.4062197-1710186211.4480882-1710186212.0068219-1710186212.0334432-1710186212.0496845,5284.527116
DaskExecutor,RedisConnector,pipelined,8,10000000,0.4,1.0,1710186212.0755422-1710186212.0824423-1710186212.4828906-1710186212.4957755-1710186213.083488-1710186213.1090078-1710186213.1122432:1710186212.6772878-1710186212.6797106-1710186213.080165-1710186213.121013-1710186213.6807654-1710186213.7123456-1710186213.715493:1710186213.2793734-1710186213.2815666-1710186213.6820254-1710186213.7199244-1710186214.2826304-1710186214.3131833-1710186214.3182735:1710186213.8808393-1710186213.8835213-1710186214.2839456-1710186214.3211908-1710186214.8845527-1710186214.911529-1710186214.9211726:1710186214.482781-1710186214.485016-1710186214.8854766-1710186214.9266107-1710186215.4860795-1710186215.5195827-1710186215.5239677:1710186215.08471-1710186215.0876496-1710186215.488078-1710186215.5277054-1710186216.0886738-1710186216.1197505-1710186216.127338:1710186215.686511-1710186215.6885645-1710186216.0890174-1710186216.1270938-1710186216.6896236-1710186216.722983-1710186216.730477:1710186216.2882314-1710186216.2910116-1710186216.6914442-1710186216.7309484-1710186217.2920437-1710186217.3186479-1710186217.3336205,5283.286043
DaskExecutor,RedisConnector,pipelined,8,10000000,0.4,1.0,1710186217.359411-1710186217.3618097-1710186217.7622716-1710186217.775288-1710186218.3628943-1710186218.3884673-1710186218.3916721:1710186217.9611788-1710186217.9631133-1710186218.3635614-1710186218.4003718-1710186218.9641702-1710186218.9903183-1710186218.994736:1710186218.5629187-1710186218.5655236-1710186218.965965-1710186219.0061657-1710186219.566573-1710186219.5970733-1710186219.5998917:1710186219.16484-1710186219.1675103-1710186219.567946-1710186219.6059673-1710186220.1685505-1710186220.1946714-1710186220.2033472:1710186219.7668676-1710186219.7689433-1710186220.1693845-1710186220.210698-1710186220.7699635-1710186220.7954576-1710186220.8069322:1710186220.36885-1710186220.371614-1710186220.7720535-1710186220.8106892-1710186221.3726454-1710186221.39903-1710186221.4105086:1710186220.9707353-1710186220.9740665-1710186221.3744953-1710186221.410863-1710186221.9750774-1710186222.0082545-1710186222.0135274:1710186221.5722294-1710186221.574662-1710186221.9750953-1710186222.0165503-1710186222.575685-1710186222.6020956-1710186222.6173487,5283.172901
DaskExecutor,RedisConnector,pipelined,8,10000000,0.4,1.0,1710186222.6432817-1710186222.6457822-1710186223.046233-1710186223.0586603-1710186223.646931-1710186223.6727183-1710186223.6762433:1710186223.2451043-1710186223.247607-1710186223.6480467-1710186223.6880584-1710186224.2486541-1710186224.2748785-1710186224.2791245:1710186223.8468273-1710186223.8493576-1710186224.24981-1710186224.2893054-1710186224.8504112-1710186224.881979-1710186224.8852005:1710186224.4484992-1710186224.4513695-1710186224.851805-1710186224.8914518-1710186225.452409-1710186225.4787858-1710186225.4885554:1710186225.050509-1710186225.0528245-1710186225.4532626-1710186225.4944737-1710186226.053861-1710186226.0796108-1710186226.0919013:1710186225.651948-1710186225.6546528-1710186226.0550923-1710186226.0952814-1710186226.6556883-1710186226.6867845-1710186226.6953726:1710186226.2538025-1710186226.2567575-1710186226.6571927-1710186226.6950097-1710186227.2578003-1710186227.2832239-1710186227.29867:1710186226.8555179-1710186226.8583565-1710186227.2587934-1710186227.295365-1710186227.8594003-1710186227.8863988-1710186227.9019098,5283.957773
